% # columns="iteration, evaluation, sigma, max axis length,  min axis length, all principal axes lengths  (sorted square roots of eigenvalues of C)", seed=149087, Thu Dec 12 17:27:50 2024
1 50 43.73816264480213 1.0000450010125153 1.0 1.0 1.0000050000125 1.00001000005 1.0000150001125006 1.0000200002000015 1.0000250003125026 1.0000300004500045 1.0000350006125072 1.0000400008000108 1.0000450010125153
2 100 36.97234579093096 1.0482508161067166 0.8895179013742056 0.8895179013742056 0.9005321922158698 0.9422587942208457 0.9512966208106598 0.9549659659618269 0.9640278702532528 0.9812948326135987 0.995470912358873 1.034053305496791 1.0482508161067166
3 150 32.48505725401017 1.012293282918006 0.830249472772706 0.830249472772706 0.8407188512973489 0.8862490652611422 0.9025383749601377 0.9072627312199961 0.9307527825067425 0.964261615184878 0.9858694862585342 0.9930150950216962 1.012293282918006
4 200 28.49947217266169 0.9827424532702342 0.7727731124890056 0.7727731124890056 0.8114064129665742 0.8295567511039917 0.8448474637860076 0.8763897289918549 0.8875386447851037 0.9015588049089542 0.9392254614058579 0.968452588038082 0.9827424532702342
5 250 27.15285329600451 0.9747892364188708 0.7014289693427304 0.7014289693427304 0.7555511189952249 0.7913197764322246 0.8008990301142399 0.8341460161693557 0.863063988029766 0.8774996388185877 0.9219761993391978 0.9364385440044417 0.9747892364188708
6 300 27.608839800801746 0.9315266035518845 0.6666014432138867 0.6666014432138867 0.7274875958961942 0.7355653085051463 0.8018147323951295 0.8212252798785622 0.8413683951921952 0.8493496701516876 0.892026102252931 0.8985474057002064 0.9315266035518845
7 350 25.09165118166447 0.8917452055167714 0.6577402455868081 0.6577402455868081 0.6818766924865123 0.705079572572694 0.7465775566529356 0.7866554471517753 0.7982585075374644 0.8358204816248852 0.861212612545734 0.8763175670595313 0.8917452055167714
8 400 22.916509299081973 0.8750096313015616 0.6229001929492477 0.6229001929492477 0.6506013650882138 0.6775713055942937 0.7092509594504194 0.7453365646009412 0.7637722675147208 0.7917261453517059 0.7994708827613143 0.8387240484036946 0.8750096313015616
9 450 21.61302197605739 0.8354955127247679 0.6130906481609809 0.6130906481609809 0.624522052968853 0.6566310695110048 0.6780696328881118 0.7143864076190155 0.7320913858649187 0.7535041700476881 0.7762419168478495 0.8201000577915079 0.8354955127247679
10 500 20.02837637998686 0.8198904185460235 0.572470252395623 0.572470252395623 0.587258554689856 0.6400560882945432 0.6537906653613369 0.6919374914499269 0.7040554116118397 0.7326196807465789 0.7611564126803494 0.7850785234643548 0.8198904185460235
11 550 18.377091294347345 0.7915014685385263 0.542967826258681 0.542967826258681 0.5541835151440689 0.5998349721813663 0.61468197027362 0.6548381526635408 0.6828400215401171 0.6894338978627531 0.7347610461643128 0.7498694602937407 0.7915014685385263
12 600 16.189612046354526 0.7683584845586959 0.49931484564934486 0.49931484564934486 0.538490858110032 0.5947894952332096 0.6015468162132457 0.620248391608757 0.6593614861580571 0.6720963737627058 0.6982335979166701 0.7153955659827871 0.7683584845586959
13 650 14.868004675888844 0.7431891348691082 0.4719797442700998 0.4719797442700998 0.5110176812865478 0.5650589660964406 0.5885515770997511 0.5947611569708594 0.6176287435018624 0.6233112114430919 0.6585698589658096 0.6842591953002222 0.7431891348691082
14 700 13.61529756545555 0.7003622399648842 0.45141014278260205 0.45141014278260205 0.4911078765739168 0.5463110980795471 0.5515179122491409 0.5709774326855224 0.5889542243440702 0.6024754782348061 0.6136579749480862 0.6612431395718632 0.7003622399648842
15 750 12.300369638833665 0.6706842879811961 0.4480658167466164 0.4480658167466164 0.48368488859295644 0.5181127707176654 0.5308455151632898 0.5367070669283226 0.5531336019810067 0.5747314324525641 0.5759463565534992 0.6202534130057823 0.6706842879811961
16 800 12.157901625596422 0.6299056571635572 0.4294230368304745 0.4294230368304745 0.465716862155741 0.4879524238384093 0.5115204518710792 0.5276572165234945 0.5381316985411085 0.5422143705045734 0.557619712856053 0.5822797398894198 0.6299056571635572
17 850 10.825523692964316 0.6061702094903935 0.4166688378027311 0.4166688378027311 0.4441902041344505 0.4642041402937105 0.49183758913987996 0.5041298811722261 0.5222454222524957 0.5344872533822871 0.548375867132497 0.5574944559910587 0.6061702094903935
18 900 9.477009354595934 0.5882963739988522 0.397834206920112 0.397834206920112 0.4224144100585991 0.44862021477796055 0.4558558682878285 0.4633258766048773 0.48662504674080503 0.5035406670811235 0.5261982576885788 0.5429260430211754 0.5882963739988522
19 950 9.111272358348762 0.562085087861286 0.37475800223220107 0.37475800223220107 0.4147869910281269 0.42758586999648757 0.42947023355272357 0.44402007062838145 0.46867294421117933 0.4851997875740036 0.5006162243357625 0.5219728761788723 0.562085087861286
20 1000 8.909089858010956 0.5426546023039931 0.3617933259663696 0.3617933259663696 0.3969997316981768 0.3982561070522828 0.4099412856505986 0.4153776114360935 0.440275001183035 0.46156475405113123 0.4998966388985506 0.5106768008581485 0.5426546023039931
21 1050 7.898437350562541 0.5280178221821986 0.34178956345061895 0.34178956345061895 0.36496069072197707 0.38646006438406955 0.39191024082314346 0.4007675074050441 0.41404836182445626 0.4399638299353561 0.47962129824191874 0.488554673860328 0.5280178221821986
22 1100 7.005802239388641 0.5032915077382032 0.32161539935233036 0.32161539935233036 0.3399465882522261 0.36753738322043555 0.38166005532735897 0.38760547675947826 0.4080399938915236 0.42226892092398477 0.45660635024969076 0.46941495326308635 0.5032915077382032
23 1150 6.7683822707804016 0.5018481399154691 0.314165820780703 0.314165820780703 0.3302568036839545 0.3487914211101445 0.3587226528699681 0.3730945208896048 0.40011771603768187 0.40942671520160084 0.4304018244121876 0.44783095117843563 0.5018481399154691
24 1200 6.013460128440579 0.47872737836630336 0.303295273546963 0.303295273546963 0.3233728645463852 0.3360957525875382 0.3484841887175562 0.3602286881869714 0.3693479539841642 0.40504573621839357 0.41098796580953756 0.4225470047825584 0.47872737836630336
