% # columns="iteration, evaluation, min max(neg(.)) min(pos(.)) max correlation, correlation matrix principal axes lengths  (sorted square roots of eigenvalues of correlation matrix)", seed=149087, Thu Dec 12 17:27:50 2024
1 50 -0.06634188609969524 -0.021328516960360602 0.02111084131958675 0.06427642555926527 0.9245559562445519 0.9427876008835274 0.9644527530813257 0.98489063405509 1.0001587639759584 1.0100415008330446 1.0134007945891272 1.0259464638015479 1.0477126244482124 1.076298612080076
2 100 -0.06634188609969524 -0.021328516960360602 0.02111084131958675 0.06427642555926527 0.9245559562445519 0.9427876008835274 0.9644527530813257 0.98489063405509 1.0001587639759584 1.0100415008330446 1.0134007945891272 1.0259464638015479 1.0477126244482124 1.076298612080076
3 150 -0.06634188609969524 -0.021328516960360602 0.02111084131958675 0.06427642555926527 0.9245559562445519 0.9427876008835274 0.9644527530813257 0.98489063405509 1.0001587639759584 1.0100415008330446 1.0134007945891272 1.0259464638015479 1.0477126244482124 1.076298612080076
4 200 -0.06634188609969524 -0.021328516960360602 0.02111084131958675 0.06427642555926527 0.9245559562445519 0.9427876008835274 0.9644527530813257 0.98489063405509 1.0001587639759584 1.0100415008330446 1.0134007945891272 1.0259464638015479 1.0477126244482124 1.076298612080076
5 250 -0.06634188609969524 -0.021328516960360602 0.02111084131958675 0.06427642555926527 0.9245559562445519 0.9427876008835274 0.9644527530813257 0.98489063405509 1.0001587639759584 1.0100415008330446 1.0134007945891272 1.0259464638015479 1.0477126244482124 1.076298612080076
6 300 -0.06634188609969524 -0.021328516960360602 0.02111084131958675 0.06427642555926527 0.9245559562445519 0.9427876008835274 0.9644527530813257 0.98489063405509 1.0001587639759584 1.0100415008330446 1.0134007945891272 1.0259464638015479 1.0477126244482124 1.076298612080076
7 350 -0.06634188609969524 -0.021328516960360602 0.02111084131958675 0.06427642555926527 0.9245559562445519 0.9427876008835274 0.9644527530813257 0.98489063405509 1.0001587639759584 1.0100415008330446 1.0134007945891272 1.0259464638015479 1.0477126244482124 1.076298612080076
8 400 -0.06634188609969524 -0.021328516960360602 0.02111084131958675 0.06427642555926527 0.9245559562445519 0.9427876008835274 0.9644527530813257 0.98489063405509 1.0001587639759584 1.0100415008330446 1.0134007945891272 1.0259464638015479 1.0477126244482124 1.076298612080076
9 450 -0.06634188609969524 -0.021328516960360602 0.02111084131958675 0.06427642555926527 0.9245559562445519 0.9427876008835274 0.9644527530813257 0.98489063405509 1.0001587639759584 1.0100415008330446 1.0134007945891272 1.0259464638015479 1.0477126244482124 1.076298612080076
10 500 -0.06634188609969524 -0.021328516960360602 0.02111084131958675 0.06427642555926527 0.9245559562445519 0.9427876008835274 0.9644527530813257 0.98489063405509 1.0001587639759584 1.0100415008330446 1.0134007945891272 1.0259464638015479 1.0477126244482124 1.076298612080076
11 550 -0.13745229958834626 -0.062178328078465336 0.03859068741339452 0.1559537851028857 0.841890502269706 0.8534430418298439 0.9276282510379185 0.9408220238725922 0.9451720966407907 1.0130195380396132 1.023985684139676 1.0803655451982517 1.154615002228444 1.1613716163007661
12 600 -0.13745229958834626 -0.062178328078465336 0.03859068741339452 0.1559537851028857 0.841890502269706 0.8534430418298439 0.9276282510379185 0.9408220238725922 0.9451720966407907 1.0130195380396132 1.023985684139676 1.0803655451982517 1.154615002228444 1.1613716163007661
13 650 -0.13745229958834626 -0.062178328078465336 0.03859068741339452 0.1559537851028857 0.841890502269706 0.8534430418298439 0.9276282510379185 0.9408220238725922 0.9451720966407907 1.0130195380396132 1.023985684139676 1.0803655451982517 1.154615002228444 1.1613716163007661
14 700 -0.13745229958834626 -0.062178328078465336 0.03859068741339452 0.1559537851028857 0.841890502269706 0.8534430418298439 0.9276282510379185 0.9408220238725922 0.9451720966407907 1.0130195380396132 1.023985684139676 1.0803655451982517 1.154615002228444 1.1613716163007661
15 750 -0.13745229958834626 -0.062178328078465336 0.03859068741339452 0.1559537851028857 0.841890502269706 0.8534430418298439 0.9276282510379185 0.9408220238725922 0.9451720966407907 1.0130195380396132 1.023985684139676 1.0803655451982517 1.154615002228444 1.1613716163007661
16 800 -0.13745229958834626 -0.062178328078465336 0.03859068741339452 0.1559537851028857 0.841890502269706 0.8534430418298439 0.9276282510379185 0.9408220238725922 0.9451720966407907 1.0130195380396132 1.023985684139676 1.0803655451982517 1.154615002228444 1.1613716163007661
17 850 -0.13745229958834626 -0.062178328078465336 0.03859068741339452 0.1559537851028857 0.841890502269706 0.8534430418298439 0.9276282510379185 0.9408220238725922 0.9451720966407907 1.0130195380396132 1.023985684139676 1.0803655451982517 1.154615002228444 1.1613716163007661
18 900 -0.13745229958834626 -0.062178328078465336 0.03859068741339452 0.1559537851028857 0.841890502269706 0.8534430418298439 0.9276282510379185 0.9408220238725922 0.9451720966407907 1.0130195380396132 1.023985684139676 1.0803655451982517 1.154615002228444 1.1613716163007661
19 950 -0.13745229958834626 -0.062178328078465336 0.03859068741339452 0.1559537851028857 0.841890502269706 0.8534430418298439 0.9276282510379185 0.9408220238725922 0.9451720966407907 1.0130195380396132 1.023985684139676 1.0803655451982517 1.154615002228444 1.1613716163007661
20 1000 -0.13745229958834626 -0.062178328078465336 0.03859068741339452 0.1559537851028857 0.841890502269706 0.8534430418298439 0.9276282510379185 0.9408220238725922 0.9451720966407907 1.0130195380396132 1.023985684139676 1.0803655451982517 1.154615002228444 1.1613716163007661
21 1050 -0.16388988885519898 -0.049517101330124824 0.044850394733129725 0.1685200642753778 0.8039796135486696 0.8637988960542855 0.9090267718432781 0.9403257179751138 0.9613829310578622 0.9929393878414708 1.0474367908262376 1.0586225415224852 1.1660235605940998 1.1871494818461017
22 1100 -0.16388988885519898 -0.049517101330124824 0.044850394733129725 0.1685200642753778 0.8039796135486696 0.8637988960542855 0.9090267718432781 0.9403257179751138 0.9613829310578622 0.9929393878414708 1.0474367908262376 1.0586225415224852 1.1660235605940998 1.1871494818461017
23 1150 -0.16388988885519898 -0.049517101330124824 0.044850394733129725 0.1685200642753778 0.8039796135486696 0.8637988960542855 0.9090267718432781 0.9403257179751138 0.9613829310578622 0.9929393878414708 1.0474367908262376 1.0586225415224852 1.1660235605940998 1.1871494818461017
